id,departement_code,sexe_id,tranche_age_id,annee,population
13273,84,2,3,2020,71147
13274,84,2,4,2020,48254
13275,84,2,5,2020,23716
13276,85,2,1,2020,82317
13277,85,2,2,2020,67725
13278,85,2,3,2020,88483
13279,85,2,4,2020,68400
13280,85,2,5,2020,31593
13281,86,2,1,2020,51433
13282,86,2,2,2020,50977
13283,86,2,3,2020,53111
13284,86,2,4,2020,37869
13285,86,2,5,2020,18490
13286,87,2,1,2020,40069
13287,87,2,2,2020,39213
13288,87,2,3,2020,46353
13289,87,2,4,2020,34888
13290,87,2,5,2020,17102
13291,88,2,1,2020,40645
13292,88,2,2,2020,36824
13293,88,2,3,2020,47485
13294,88,2,4,2020,36275
13295,88,2,5,2020,15290
13296,89,2,1,2020,39168
13297,89,2,2,2020,33056
13298,89,2,3,2020,42848
13299,89,2,4,2020,32822
13300,89,2,5,2020,14919
13301,90,2,1,2020,17664
13302,90,2,2,2020,17180
13303,90,2,3,2020,18043
13304,90,2,4,2020,11528
13305,90,2,5,2020,5130
13306,91,2,1,2020,181054
13307,91,2,2,2020,165827
13308,91,2,3,2020,171296
13309,91,2,4,2020,83879
13310,91,2,5,2020,37771
13311,92,2,1,2020,205003
13312,92,2,2,2020,221454
13313,92,2,3,2020,207457
13314,92,2,4,2020,95347
13315,92,2,5,2020,45362
13316,93,2,1,2020,245706
13317,93,2,2,2020,228477
13318,93,2,3,2020,211912
13319,93,2,4,2020,95566
13320,93,2,5,2020,34663
13321,94,2,1,2020,183473
13322,94,2,2,2020,190177
13323,94,2,3,2020,178607
13324,94,2,4,2020,88099
13325,94,2,5,2020,37691
13326,95,2,1,2020,182812
13327,95,2,2,2020,158835
13328,95,2,3,2020,158575
13329,95,2,4,2020,79814
13330,95,2,5,2020,29485
13331,01,3,1,2020,82370
13332,01,3,2,2020,74388
13333,01,3,3,2020,90278
13334,01,3,4,2020,54433
13335,01,3,5,2020,31796
13336,02,3,1,2020,63784
13337,02,3,2,2020,57443
13338,02,3,3,2020,68548
13339,02,3,4,2020,50954
13340,02,3,5,2020,30272
13341,03,3,1,2020,33416
13342,03,3,2,2020,30665
13343,03,3,3,2020,43782
13344,03,3,4,2020,38438
13345,03,3,5,2020,28179
13346,04,3,1,2020,16741
13347,04,3,2,2020,15298
13348,04,3,3,2020,22607
13349,04,3,4,2020,18290
13350,04,3,5,2020,12381
13351,05,3,1,2020,14312
13352,05,3,2,2020,13355
13353,05,3,3,2020,19144
13354,05,3,4,2020,15238
13355,05,3,5,2020,9883
13356,06,3,1,2020,113085
13357,06,3,2,2020,121726
13358,06,3,3,2020,149412
13359,06,3,4,2020,108788
13360,06,3,5,2020,85539
13361,07,3,1,2020,35094
13362,07,3,2,2020,30528
13363,07,3,3,2020,44307
13364,07,3,4,2020,35417
13365,07,3,5,2020,23089
13366,08,3,1,2020,30658
13367,08,3,2,2020,28080
13368,08,3,3,2020,36017
13369,08,3,4,2020,27012
13370,08,3,5,2020,16249
13371,09,3,1,2020,15322
13372,09,3,2,2020,14205
13373,09,3,3,2020,20731
13374,09,3,4,2020,16839
13375,09,3,5,2020,11577
13376,10,3,1,2020,36711
13377,10,3,2,2020,34717
13378,10,3,3,2020,39457
13379,10,3,4,2020,29541
13380,10,3,5,2020,19437
13381,11,3,1,2020,38841
13382,11,3,2,2020,36132
13383,11,3,3,2020,50379
13384,11,3,4,2020,41925
13385,11,3,5,2020,27717
13386,12,3,1,2020,27185
13387,12,3,2,2020,24959
13388,12,3,3,2020,35953
13389,12,3,4,2020,30270
13390,12,3,5,2020,23111
13391,13,3,1,2020,234853
13392,13,3,2,2020,253215
13393,13,3,3,2020,273130
13394,13,3,4,2020,184380
13395,13,3,5,2020,124250
13396,14,3,1,2020,79570
13397,14,3,2,2020,80672
13398,14,3,3,2020,88770
13399,14,3,4,2020,69886
13400,14,3,5,2020,43174
13401,15,3,1,2020,13496
13402,15,3,2,2020,12708
13403,15,3,3,2020,19046
13404,15,3,4,2020,16477
13405,15,3,5,2020,12102
13406,16,3,1,2020,35522
13407,16,3,2,2020,34530
13408,16,3,3,2020,47011
13409,16,3,4,2020,38392
13410,16,3,5,2020,25795
13411,17,3,1,2020,64352
13412,17,3,2,2020,61393
13413,17,3,3,2020,85992
13414,17,3,4,2020,79173
13415,17,3,5,2020,50801
13416,18,3,1,2020,31146
13417,18,3,2,2020,28977
13418,18,3,3,2020,39234
13419,18,3,4,2020,33396
13420,18,3,5,2020,22432
13421,19,3,1,2020,22835
13422,19,3,2,2020,21663
13423,19,3,3,2020,31100
13424,19,3,4,2020,27163
13425,19,3,5,2020,20059
13426,21,3,1,2020,59788
13427,21,3,2,2020,65519
13428,21,3,3,2020,68760
13429,21,3,4,2020,50248
13430,21,3,5,2020,32438
13431,22,3,1,2020,65899
13432,22,3,2,2020,55213
13433,22,3,3,2020,77955
13434,22,3,4,2020,67281
13435,22,3,5,2020,45675
13436,23,3,1,2020,10245
13437,23,3,2,2020,9297
13438,23,3,3,2020,15213
13439,23,3,4,2020,14300
13440,23,3,5,2020,10520
13441,24,3,1,2020,38101
13442,24,3,2,2020,35596
13443,24,3,3,2020,55514
13444,24,3,4,2020,50444
13445,24,3,5,2020,34278
13446,25,3,1,2020,65389
13447,25,3,2,2020,66340
13448,25,3,3,2020,68639
13449,25,3,4,2020,47575
13450,25,3,5,2020,30359
13451,26,3,1,2020,60216
13452,26,3,2,2020,55171
13453,26,3,3,2020,68769
13454,26,3,4,2020,49944
13455,26,3,5,2020,32489
13456,27,3,1,2020,74951
13457,27,3,2,2020,65536
13458,27,3,3,2020,80629
13459,27,3,4,2020,55641
13460,27,3,5,2020,30908
13461,28,3,1,2020,52927
13462,28,3,2,2020,45999
13463,28,3,3,2020,57409
13464,28,3,4,2020,39878
13465,28,3,5,2020,24324
13466,29,3,1,2020,99089
13467,29,3,2,2020,93879
13468,29,3,3,2020,119527
13469,29,3,4,2020,95179
13470,29,3,5,2020,63712
13471,30,3,1,2020,83663
13472,30,3,2,2020,77816
13473,30,3,3,2020,101435
13474,30,3,4,2020,77735
13475,30,3,5,2020,48694
13476,31,3,1,2020,164288
13477,31,3,2,2020,203140
13478,31,3,3,2020,183340
13479,31,3,4,2020,107821
13480,31,3,5,2020,68025
13481,32,3,1,2020,18657
13482,32,3,2,2020,16387
13483,32,3,3,2020,26356
13484,32,3,4,2020,21574
13485,32,3,5,2020,15381
13486,33,3,1,2020,185269
13487,33,3,2,2020,212750
13488,33,3,3,2020,219130
13489,33,3,4,2020,144600
13490,33,3,5,2020,90153
13491,34,3,1,2020,132850
13492,34,3,2,2020,148937
13493,34,3,3,2020,153817
13494,34,3,4,2020,113715
13495,34,3,5,2020,71990
13496,35,3,1,2020,133778
13497,35,3,2,2020,138371
13498,35,3,3,2020,139723
13499,35,3,4,2020,87737
13500,35,3,5,2020,57484
13501,36,3,1,2020,21375
13502,36,3,2,2020,19465
13503,36,3,3,2020,28700
13504,36,3,4,2020,24957
13505,36,3,5,2020,18593
13506,37,3,1,2020,69585
13507,37,3,2,2020,72272
13508,37,3,3,2020,79054
13509,37,3,4,2020,57955
13510,37,3,5,2020,38722
13511,38,3,1,2020,157911
13512,38,3,2,2020,151287
13513,38,3,3,2020,168657
13514,38,3,4,2020,106294
13515,38,3,5,2020,67160
13516,39,3,1,2020,28600
13517,39,3,2,2020,25484
13518,39,3,3,2020,34693
13519,39,3,4,2020,25983
13520,39,3,5,2020,17836
13521,40,3,1,2020,42450
13522,40,3,2,2020,39364
13523,40,3,3,2020,57656
13524,40,3,4,2020,46207
13525,40,3,5,2020,29578
13526,41,3,1,2020,36108
13527,41,3,2,2020,31396
13528,41,3,3,2020,43321
13529,41,3,4,2020,34679
13530,41,3,5,2020,23765
13531,42,3,1,2020,90283
13532,42,3,2,2020,84666
13533,42,3,3,2020,96724
13534,42,3,4,2020,72811
13535,42,3,5,2020,51813
13536,43,3,1,2020,24607
13537,43,3,2,2020,21174
13538,43,3,3,2020,30086
13539,43,3,4,2020,23623
13540,43,3,5,2020,16040
13541,44,3,1,2020,177054
13542,44,3,2,2020,178632
13543,44,3,3,2020,187477
13544,44,3,4,2020,123041
13545,44,3,5,2020,75940
13546,45,3,1,2020,83439
13547,45,3,2,2020,78139
13548,45,3,3,2020,88192
13549,45,3,4,2020,61409
13550,45,3,5,2020,38844
13551,46,3,1,2020,16019
13552,46,3,2,2020,14461
13553,46,3,3,2020,23024
13554,46,3,4,2020,21636
13555,46,3,5,2020,14648
13556,47,3,1,2020,34401
13557,47,3,2,2020,32052
13558,47,3,3,2020,43389
13559,47,3,4,2020,36385
13560,47,3,5,2020,25692
13561,48,3,1,2020,7631
13562,48,3,2,2020,7353
13563,48,3,3,2020,9993
13564,48,3,4,2020,7960
13565,48,3,5,2020,5438
13566,49,3,1,2020,101539
13567,49,3,2,2020,95666
13568,49,3,3,2020,103366
13569,49,3,4,2020,72650
13570,49,3,5,2020,48712
13571,50,3,1,2020,52453
13572,50,3,2,2020,48070
13573,50,3,3,2020,64299
13574,50,3,4,2020,52539
13575,50,3,5,2020,35909
13576,51,3,1,2020,66819
13577,51,3,2,2020,69630
13578,51,3,3,2020,72625
13579,51,3,4,2020,52497
13580,51,3,5,2020,30891
13581,52,3,1,2020,17637
13582,52,3,2,2020,16532
13583,52,3,3,2020,22191
13584,52,3,4,2020,18725
13585,52,3,5,2020,12468
13586,53,3,1,2020,37055
13587,53,3,2,2020,30717
13588,53,3,3,2020,39039
13589,53,3,4,2020,28299
13590,53,3,5,2020,19980
13591,54,3,1,2020,83056
13592,54,3,2,2020,93137
13593,54,3,3,2020,93047
13594,54,3,4,2020,66307
13595,54,3,5,2020,41278
13596,55,3,1,2020,19810
13597,55,3,2,2020,18222
13598,55,3,3,2020,23607
13599,55,3,4,2020,18914
13600,55,3,5,2020,11901
13601,56,3,1,2020,81961
13602,56,3,2,2020,72776
13603,56,3,3,2020,101203
13604,56,3,4,2020,84522
13605,56,3,5,2020,52953
13606,57,3,1,2020,113928
13607,57,3,2,2020,122304
13608,57,3,3,2020,142194
13609,57,3,4,2020,98372
13610,57,3,5,2020,59489
13611,58,3,1,2020,19082
13612,58,3,2,2020,17450
13613,58,3,3,2020,25718
13614,58,3,4,2020,24889
13615,58,3,5,2020,18099
13616,59,3,1,2020,332097
13617,59,3,2,2020,339490
13618,59,3,3,2020,330421
13619,59,3,4,2020,221319
13620,59,3,5,2020,126068
13621,60,3,1,2020,107910
13622,60,3,2,2020,97644
13623,60,3,3,2020,111711
13624,60,3,4,2020,69837
13625,60,3,5,2020,37075
13626,61,3,1,2020,29369
13627,61,3,2,2020,25995
13628,61,3,3,2020,35416
13629,61,3,4,2020,30380
13630,61,3,5,2020,21447
13631,62,3,1,2020,181263
13632,62,3,2,2020,167767
13633,62,3,3,2020,189604
13634,62,3,4,2020,137393
13635,62,3,5,2020,77994
13636,63,3,1,2020,73405
13637,63,3,2,2020,77228
13638,63,3,3,2020,85238
13639,63,3,4,2020,64359
13640,63,3,5,2020,41183
13641,64,3,1,2020,70190
13642,64,3,2,2020,72201
13643,64,3,3,2020,94028
13644,64,3,4,2020,70334
13645,64,3,5,2020,50665
13646,65,3,1,2020,22084
13647,65,3,2,2020,21596
13648,65,3,3,2020,30737
13649,65,3,4,2020,25681
13650,65,3,5,2020,18863
13651,66,3,1,2020,51143
13652,66,3,2,2020,48423
13653,66,3,3,2020,64374
13654,66,3,4,2020,53319
13655,66,3,5,2020,36377
13656,67,3,1,2020,128106
13657,67,3,2,2020,148292
13658,67,3,3,2020,153616
13659,67,3,4,2020,98738
13660,67,3,5,2020,60665
13661,68,3,1,2020,86062
13662,68,3,2,2020,86911
13663,68,3,3,2020,105644
13664,68,3,4,2020,69837
13665,68,3,5,2020,42657
13666,69,3,1,2020,233219
13667,69,3,2,2020,271411
13668,69,3,3,2020,233667
13669,69,3,4,2020,141282
13670,69,3,5,2020,97039
13671,70,3,1,2020,26217
13672,70,3,2,2020,22706
13673,70,3,3,2020,31657
13674,70,3,4,2020,24285
13675,70,3,5,2020,14278
13676,71,3,1,2020,57714
13677,71,3,2,2020,51381
13678,71,3,3,2020,72142
13679,71,3,4,2020,59913
13680,71,3,5,2020,41976
13681,72,3,1,2020,66961
13682,72,3,2,2020,60209
13683,72,3,3,2020,72800
13684,72,3,4,2020,54244
13685,72,3,5,2020,36821
13686,73,3,1,2020,49026
13687,73,3,2,2020,49232
13688,73,3,3,2020,59445
13689,73,3,4,2020,40386
13690,73,3,5,2020,26001
13691,74,3,1,2020,99902
13692,74,3,2,2020,104070
13693,74,3,3,2020,115392
13694,74,3,4,2020,65519
13695,74,3,5,2020,39559
13696,75,3,1,2020,201609
13697,75,3,2,2020,377847
13698,75,3,3,2020,276948
13699,75,3,4,2020,173010
13700,75,3,5,2020,107603
13701,76,3,1,2020,148709
13702,76,3,2,2020,151442
13703,76,3,3,2020,159949
13704,76,3,4,2020,117772
13705,76,3,5,2020,72700
13706,77,3,1,2020,191203
13707,77,3,2,2020,184194
13708,77,3,3,2020,195876
13709,77,3,4,2020,106002
13710,77,3,5,2020,55917
13711,78,3,1,2020,188456
13712,78,3,2,2020,175682
13713,78,3,3,2020,199863
13714,78,3,4,2020,111709
13715,78,3,5,2020,68623
13716,79,3,1,2020,41729
13717,79,3,2,2020,36423
13718,79,3,3,2020,50392
13719,79,3,4,2020,37219
13720,79,3,5,2020,25171
13721,80,3,1,2020,66771
13722,80,3,2,2020,67999
13723,80,3,3,2020,72620
13724,80,3,4,2020,53485
13725,80,3,5,2020,31839
13726,81,3,1,2020,41594
13727,81,3,2,2020,37704
13728,81,3,3,2020,52316
13729,81,3,4,2020,40798
13730,81,3,5,2020,29949
13731,82,3,1,2020,30770
13732,82,3,2,2020,26311
13733,82,3,3,2020,35546
13734,82,3,4,2020,24958
13735,82,3,5,2020,16404
13736,83,3,1,2020,108668
13737,83,3,2,2020,109706
13738,83,3,3,2020,143724
13739,83,3,4,2020,117848
13740,83,3,5,2020,84192
13741,84,3,1,2020,64221
13742,84,3,2,2020,60973
13743,84,3,3,2020,75473
13744,84,3,4,2020,55561
13745,84,3,5,2020,35850
13746,85,3,1,2020,77227
13747,85,3,2,2020,66213
13748,85,3,3,2020,89343
13749,85,3,4,2020,74476
13750,85,3,5,2020,46928
13751,86,3,1,2020,50160
13752,86,3,2,2020,52315
13753,86,3,3,2020,55391
13754,86,3,4,2020,41345
13755,86,3,5,2020,28241
13756,87,3,1,2020,38694
13757,87,3,2,2020,41088
13758,87,3,3,2020,48108
13759,87,3,4,2020,39355
13760,87,3,5,2020,27253
13761,88,3,1,2020,38267
13762,88,3,2,2020,35429
13763,88,3,3,2020,47770
13764,88,3,4,2020,39285
13765,88,3,5,2020,25127
13766,89,3,1,2020,36622
13767,89,3,2,2020,32418
13768,89,3,3,2020,43901
13769,89,3,4,2020,35211
13770,89,3,5,2020,23191
13771,90,3,1,2020,16066
13772,90,3,2,2020,15391
13773,90,3,3,2020,18302
13774,90,3,4,2020,12705
13775,90,3,5,2020,8111
13776,91,3,1,2020,172870
13777,91,3,2,2020,168550
13778,91,3,3,2020,174064
13779,91,3,4,2020,94248
13780,91,3,5,2020,56559
13781,92,3,1,2020,197098
13782,92,3,2,2020,235587
13783,92,3,3,2020,226886
13784,92,3,4,2020,117416
13785,92,3,5,2020,74603
13786,93,3,1,2020,235620
13787,93,3,2,2020,240089
13788,93,3,3,2020,209251
13789,93,3,4,2020,103110
13790,93,3,5,2020,51028
13791,94,3,1,2020,176140
13792,94,3,2,2020,201223
13793,94,3,3,2020,188973
13794,94,3,4,2020,101226
13795,94,3,5,2020,62363
13796,95,3,1,2020,174122
13797,95,3,2,2020,168578
13798,95,3,3,2020,165217
13799,95,3,4,2020,89356
13800,95,3,5,2020,45010
13801,01,2,1,2021,87734
13802,01,2,2,2021,75390
13803,01,2,3,2021,90528
13804,01,2,4,2021,51597
13805,01,2,5,2021,22141
13806,02,2,1,2021,66839
13807,02,2,2,2021,57740
13808,02,2,3,2021,67380
13809,02,2,4,2021,47477
13810,02,2,5,2021,18170
13811,03,2,1,2021,34808
13812,03,2,2,2021,31978
13813,03,2,3,2021,41993
13814,03,2,4,2021,34582
13815,03,2,5,2021,17445
13816,04,2,1,2021,17855
13817,04,2,2,2021,15548
13818,04,2,3,2021,21126
13819,04,2,4,2021,17376
13820,04,2,5,2021,8615
13821,05,2,1,2021,15031
13822,05,2,2,2021,13645
13823,05,2,3,2021,18526
13824,05,2,4,2021,14576
13825,05,2,5,2021,6884
13826,06,2,1,2021,118620
13827,06,2,2,2021,116865
13828,06,2,3,2021,138506
13829,06,2,4,2021,93119
13830,06,2,5,2021,54962
13831,07,2,1,2021,37070
13832,07,2,2,2021,31396
13833,07,2,3,2021,43688
13834,07,2,4,2021,33808
13835,07,2,5,2021,15839
13836,08,2,1,2021,32002
13837,08,2,2,2021,28895
13838,08,2,3,2021,35051
13839,08,2,4,2021,25431
13840,08,2,5,2021,10064
13841,09,2,1,2021,16407
13842,09,2,2,2021,14989
13843,09,2,3,2021,19936
13844,09,2,4,2021,16481
13845,09,2,5,2021,7814
13846,10,2,1,2021,39133
13847,10,2,2,2021,35208
13848,10,2,3,2021,38400
13849,10,2,4,2021,26708
13850,10,2,5,2021,12208
13851,11,2,1,2021,40663
13852,11,2,2,2021,35494
13853,11,2,3,2021,47458
13854,11,2,4,2021,38389
13855,11,2,5,2021,18860
13856,12,2,1,2021,28990
13857,12,2,2,2021,27216
13858,12,2,3,2021,36720
13859,12,2,4,2021,29754
13860,12,2,5,2021,15366
13861,13,2,1,2021,244561
13862,13,2,2,2021,241199
13863,13,2,3,2021,254757
13864,13,2,4,2021,160853
13865,13,2,5,2021,82689
13866,14,2,1,2021,83426
13867,14,2,2,2021,79845
13868,14,2,3,2021,85623
13869,14,2,4,2021,61957
13870,14,2,5,2021,26301
13871,15,2,1,2021,13726
13872,15,2,2,2021,13354
13873,15,2,3,2021,19327
13874,15,2,4,2021,16458
13875,15,2,5,2021,7659
13876,16,2,1,2021,37874
13877,16,2,2,2021,35418
13878,16,2,3,2021,44904
13879,16,2,4,2021,35452
13880,16,2,5,2021,16842
13881,17,2,1,2021,67817
13882,17,2,2,2021,62561
13883,17,2,3,2021,81362
13884,17,2,4,2021,70595
13885,17,2,5,2021,34716
13886,18,2,1,2021,32930
13887,18,2,2,2021,29910
13888,18,2,3,2021,37763
13889,18,2,4,2021,30205
13890,18,2,5,2021,14692
13891,19,2,1,2021,24484
13892,19,2,2,2021,23770
13893,19,2,3,2021,30904
13894,19,2,4,2021,25251
13895,19,2,5,2021,12521
13896,21,2,1,2021,61452
13897,21,2,2,2021,65252
13898,21,2,3,2021,65683
13899,21,2,4,2021,45413
13900,21,2,5,2021,21003
13901,22,2,1,2021,68747
13902,22,2,2,2021,56973
13903,22,2,3,2021,76310
13904,22,2,4,2021,62571
13905,22,2,5,2021,28525
13906,23,2,1,2021,10670
13907,23,2,2,2021,10152
13908,23,2,3,2021,14856
13909,23,2,4,2021,14186
13910,23,2,5,2021,6531
13911,24,2,1,2021,40359
13912,24,2,2,2021,36353
13913,24,2,3,2021,52495
13914,24,2,4,2021,47462
13915,24,2,5,2021,23017
13916,25,2,1,2021,69382
13917,25,2,2,2021,66365
13918,25,2,3,2021,68645
13919,25,2,4,2021,43083
13920,25,2,5,2021,20553
13921,26,2,1,2021,63385
13922,26,2,2,2021,55008
13923,26,2,3,2021,65845
13924,26,2,4,2021,45587
13925,26,2,5,2021,21892
13926,27,2,1,2021,77546
13927,27,2,2,2021,64353
13928,27,2,3,2021,78861
13929,27,2,4,2021,51323
13930,27,2,5,2021,19921
13931,28,2,1,2021,55501
13932,28,2,2,2021,45512
13933,28,2,3,2021,56782
13934,28,2,4,2021,37072
13935,28,2,5,2021,16160
13936,29,2,1,2021,103871
13937,29,2,2,2021,99230
13938,29,2,3,2021,119957
13939,29,2,4,2021,87938
13940,29,2,5,2021,37167
13941,30,2,1,2021,88834
13942,30,2,2,2021,76635
13943,30,2,3,2021,95126
13944,30,2,4,2021,71276
13945,30,2,5,2021,33123
13946,31,2,1,2021,171903
13947,31,2,2,2021,202924
13948,31,2,3,2021,182554
13949,31,2,4,2021,96624
13950,31,2,5,2021,44977
13951,32,2,1,2021,19962
13952,32,2,2,2021,16655
13953,32,2,3,2021,25288
13954,32,2,4,2021,21082
13955,32,2,5,2021,10854
13956,33,2,1,2021,191981
13957,33,2,2,2021,205256
13958,33,2,3,2021,211816
13959,33,2,4,2021,126334
13960,33,2,5,2021,57802
13961,34,2,1,2021,137667
13962,34,2,2,2021,142861
13963,34,2,3,2021,144192
13964,34,2,4,2021,98860
13965,34,2,5,2021,50052
13966,35,2,1,2021,139888
13967,35,2,2,2021,139921
13968,35,2,3,2021,140604
13969,35,2,4,2021,79802
13970,35,2,5,2021,36376
13971,36,2,1,2021,21989
13972,36,2,2,2021,19858
13973,36,2,3,2021,27751
13974,36,2,4,2021,23532
13975,36,2,5,2021,11848
13976,37,2,1,2021,71217
13977,37,2,2,2021,70059
13978,37,2,3,2021,75549
13979,37,2,4,2021,51924
13980,37,2,5,2021,25530
13981,38,2,1,2021,165598
13982,38,2,2,2021,154284
13983,38,2,3,2021,167054
13984,38,2,4,2021,97998
13985,38,2,5,2021,45326
13986,39,2,1,2021,29949
13987,39,2,2,2021,26311
13988,39,2,3,2021,34005
13989,39,2,4,2021,24542
13990,39,2,5,2021,11695
13991,40,2,1,2021,45526
13992,40,2,2,2021,40118
13993,40,2,3,2021,56713
13994,40,2,4,2021,42849
13995,40,2,5,2021,19990
13996,41,2,1,2021,37789
13997,41,2,2,2021,31946
13998,41,2,3,2021,42062
13999,41,2,4,2021,31832
14000,41,2,5,2021,16073
14001,42,2,1,2021,96206
14002,42,2,2,2021,84522
14003,42,2,3,2021,94788
14004,42,2,4,2021,64656
14005,42,2,5,2021,32635
14006,43,2,1,2021,25983
14007,43,2,2,2021,22188
14008,43,2,3,2021,30204
14009,43,2,4,2021,23320
14010,43,2,5,2021,10217
14011,44,2,1,2021,186539
14012,44,2,2,2021,182210
14013,44,2,3,2021,185797
14014,44,2,4,2021,109140
14015,44,2,5,2021,46312
14016,45,2,1,2021,88149
14017,45,2,2,2021,77711
14018,45,2,3,2021,85894
14019,45,2,4,2021,56109
14020,45,2,5,2021,25997
14021,46,2,1,2021,16791
14022,46,2,2,2021,14956
14023,46,2,3,2021,22080
14024,46,2,4,2021,20847
14025,46,2,5,2021,10336
14026,47,2,1,2021,36238
14027,47,2,2,2021,31443
14028,47,2,3,2021,40973
14029,47,2,4,2021,32971
14030,47,2,5,2021,17717
14031,48,2,1,2021,8213
14032,48,2,2,2021,7442
14033,48,2,3,2021,10334
14034,48,2,4,2021,8309
14035,48,2,5,2021,3793
14036,49,2,1,2021,105921
14037,49,2,2,2021,94582
14038,49,2,3,2021,102864
14039,49,2,4,2021,66393
14040,49,2,5,2021,31189
14041,50,2,1,2021,55150
14042,50,2,2,2021,50608
14043,50,2,3,2021,63565
14044,50,2,4,2021,50167
14045,50,2,5,2021,22657
14046,51,2,1,2021,68263
14047,51,2,2,2021,69687
14048,51,2,3,2021,70074
14049,51,2,4,2021,45952
14050,51,2,5,2021,19052
14051,52,2,1,2021,18609
14052,52,2,2,2021,18265
14053,52,2,3,2021,21733
14054,52,2,4,2021,17485
14055,52,2,5,2021,7825
14056,53,2,1,2021,39077
14057,53,2,2,2021,32217
14058,53,2,3,2021,39617
14059,53,2,4,2021,27188
14060,53,2,5,2021,13011
14061,54,2,1,2021,86993
14062,54,2,2,2021,93762
14063,54,2,3,2021,90865
14064,54,2,4,2021,59200
14065,54,2,5,2021,24934
14066,55,2,1,2021,20719
14067,55,2,2,2021,19911
14068,55,2,3,2021,23670
14069,55,2,4,2021,18567
14070,55,2,5,2021,7307
14071,56,2,1,2021,87000
14072,56,2,2,2021,76100
14073,56,2,3,2021,98671
14074,56,2,4,2021,77736
14075,56,2,5,2021,33556
14076,57,2,1,2021,119814
14077,57,2,2,2021,127308
14078,57,2,3,2021,139080
14079,57,2,4,2021,90656
14080,57,2,5,2021,36806
14081,58,2,1,2021,19887
14082,58,2,2,2021,18486
14083,58,2,3,2021,24784
14084,58,2,4,2021,23121
14085,58,2,5,2021,11074
14086,59,2,1,2021,346340
14087,59,2,2,2021,331929
14088,59,2,3,2021,319711
14089,59,2,4,2021,191409
14090,59,2,5,2021,71123
14091,60,2,1,2021,110492
14092,60,2,2,2021,95834
14093,60,2,3,2021,110763
14094,60,2,4,2021,64337
14095,60,2,5,2021,24028
14096,61,2,1,2021,31135
14097,61,2,2,2021,26577
14098,61,2,3,2021,34869
14099,61,2,4,2021,28947
14100,61,2,5,2021,13679
14101,62,2,1,2021,188583
14102,62,2,2,2021,169225
14103,62,2,3,2021,186114
14104,62,2,4,2021,121554
14105,62,2,5,2021,42577
14106,63,2,1,2021,75427
14107,63,2,2,2021,77148
14108,63,2,3,2021,84321
14109,63,2,4,2021,58153
14110,63,2,5,2021,25633
14111,64,2,1,2021,74458
14112,64,2,2,2021,72391
14113,64,2,3,2021,90232
14114,64,2,4,2021,63764
14115,64,2,5,2021,31577
14116,65,2,1,2021,23678
14117,65,2,2,2021,23007
14118,65,2,3,2021,29108
14119,65,2,4,2021,23691
14120,65,2,5,2021,11922
14121,66,2,1,2021,53687
14122,66,2,2,2021,46413
14123,66,2,3,2021,59524
14124,66,2,4,2021,47351
14125,66,2,5,2021,24369
14126,67,2,1,2021,133449
14127,67,2,2,2021,144479
14128,67,2,3,2021,150495
14129,67,2,4,2021,93208
14130,67,2,5,2021,39113
14131,68,2,1,2021,90777
14132,68,2,2,2021,86634
14133,68,2,3,2021,103976
14134,68,2,4,2021,66537
14135,68,2,5,2021,28701
14136,69,2,1,2021,241534
14137,69,2,2,2021,259736
14138,69,2,3,2021,227433
14139,69,2,4,2021,119996
14140,69,2,5,2021,62493
14141,70,2,1,2021,27228
14142,70,2,2,2021,23443
14143,70,2,3,2021,31414
14144,70,2,4,2021,23386
14145,70,2,5,2021,9879
14146,71,2,1,2021,60446
14147,71,2,2,2021,53628
14148,71,2,3,2021,70016
14149,71,2,4,2021,55617
14150,71,2,5,2021,27260
14151,72,2,1,2021,69895
14152,72,2,2,2021,60186
14153,72,2,3,2021,72009
14154,72,2,4,2021,49930
14155,72,2,5,2021,23348
14156,73,2,1,2021,52491
14157,73,2,2,2021,50666
14158,73,2,3,2021,59449
14159,73,2,4,2021,37489
14160,73,2,5,2021,17079
14161,74,2,1,2021,105959
14162,74,2,2,2021,106494
14163,74,2,3,2021,115416
14164,74,2,4,2021,59595
14165,74,2,5,2021,26475
14166,75,2,1,2021,199060
14167,75,2,2,2021,335483
14168,75,2,3,2021,261221
14169,75,2,4,2021,139918
14170,75,2,5,2021,66926
14171,76,2,1,2021,155224
14172,76,2,2,2021,149429
14173,76,2,3,2021,152348
14174,76,2,4,2021,103121
14175,76,2,5,2021,44016
14176,77,2,1,2021,200234
14177,77,2,2,2021,176737
14178,77,2,3,2021,188465
14179,77,2,4,2021,97762
14180,77,2,5,2021,36854
14181,78,2,1,2021,197718
14182,78,2,2,2021,171627
14183,78,2,3,2021,194611
14184,78,2,4,2021,98309
14185,78,2,5,2021,46487
14186,79,2,1,2021,43735
14187,79,2,2,2021,37781
14188,79,2,3,2021,49655
14189,79,2,4,2021,35278
14190,79,2,5,2021,17370
14191,80,2,1,2021,69133
14192,80,2,2,2021,67354
14193,80,2,3,2021,70947
14194,80,2,4,2021,47922
14195,80,2,5,2021,19478
14196,81,2,1,2021,44145
14197,81,2,2,2021,37753
14198,81,2,3,2021,50495
14199,81,2,4,2021,37791
14200,81,2,5,2021,19966
14201,82,2,1,2021,32686
14202,82,2,2,2021,26299
14203,82,2,3,2021,34823
